uniqueId,name,yearReleased,genre,publisher,developer,rating,naSales,euSales,jpSales,otherSales,globalSales,criticScore,criticCount,userScore,userCount
5662,Tenchu: Shadow Assassins,2008,Action,Ubisoft,Acquire,M,0.15,0.01,0.03,0.01,0.21,70,35,7.8,24
5663,Tenchu: Shadow Assassins,2009,Action,Ubisoft,From Software,M,0.03,0.02,0.05,0.01,0.11,68,18,7.4,18
5664,Tenchu: Stealth Assassins,1997,Action,Activision,Acquire,M,0.95,0.64,0.27,0.13,1.99,87,14,8.8,45
5665,Tenchu: Wrath of Heaven,2003,Action,Activision,K2 LLC,M,0.44,0.34,0.25,0.11,1.14,79,33,8.4,38
5666,Tenchu 2: Birth of the Stealth Assassins,2000,Action,Activision,Acquire,M,0.32,0.22,0.0,0.04,0.58,77,14,8.7,32
5667,Tenchu Z,2006,Action,Microsoft Game Studios,K2 LLC,M,0.27,0.02,0.02,0.03,0.34,56,51,7.3,58
5668,Tenkai Knights: Brave Battle,2014,Action,Namco Bandai Games,Bandai Namco Games,E10+,0.01,0.01,0.0,0.0,0.02,26,10,2.4,22
5669,Terminator 3: Rise of the Machines,2003,Action,Atari,Black Ops Entertainment,T,0.28,0.22,0.0,0.07,0.58,38,21,6.3,23
5670,Terminator 3: Rise of the Machines,2003,Action,Atari,Black Ops Entertainment,T,0.11,0.03,0.0,0.01,0.14,35,24,2.0,10
5671,Terminator 3: The Redemption,2004,Shooter,Atari,Paradigm Entertainment,T,0.08,0.06,0.0,0.02,0.17,68,29,8.0,11
5672,Terminator 3: The Redemption,2004,Shooter,Atari,Paradigm Entertainment,T,0.05,0.01,0.0,0.0,0.06,66,38,8.6,5
5673,Terminator Salvation,2009,Shooter,Warner Bros. Interactive Entertainment,GRIN,T,0.13,0.28,0.01,0.1,0.53,43,41,3.9,70
5674,Terminator Salvation,2009,Shooter,Warner Bros. Interactive Entertainment,GRIN,T,0.13,0.18,0.0,0.04,0.35,48,50,5.0,53
5675,Terraria,2011,Action,Unknown,Re-Logic,T,0.0,0.13,0.0,0.01,0.14,83,29,8.5,1613
5676,Terraria,2013,Action,505 Games,Engine Software,T,0.35,0.27,0.0,0.06,0.67,81,39,7.2,139
5677,Terraria,2013,Action,505 Games,Engine Software,T,0.07,0.2,0.09,0.05,0.41,81,12,7.9,70
5678,Terraria,2013,Action,Screenlife,Engine Software,T,0.0,0.01,0.09,0.0,0.1,85,17,7.8,112
5679,Terraria,2014,Action,505 Games,Engine Software,T,0.0,0.05,0.01,0.01,0.07,83,4,7.9,47
5680,Terraria,2014,Action,505 Games,Engine Software,T,0.0,0.04,0.0,0.0,0.04,84,5,7.7,29
5681,Terraria,2016,Action,505 Games,Re-Logic,T,0.0,0.04,0.05,0.0,0.09,71,6,7.1,21
5682,Test Drive,2002,Racing,Atari,Pitbull Syndicate,T,0.95,0.21,0.01,0.18,1.34,73,19,7.4,23
5683,Test Drive,2002,Racing,Atari,Pitbull Syndicate,T,0.35,0.05,0.0,0.02,0.42,71,16,8.7,10
5684,Test Drive: Eve of Destruction,2004,Racing,Atari,Monster Games Inc.,T,0.11,0.09,0.0,0.03,0.23,73,34,9.1,23
5685,Test Drive: Eve of Destruction,2004,Racing,Atari,Monster Games Inc.,T,0.07,0.02,0.0,0.0,0.09,72,28,8.7,7
5686,Test Drive: Ferrari Legends,2012,Racing,Unknown,"Atari, Slightly Mad Studios, Atari SA",E,0.04,0.0,0.0,0.01,0.04,62,19,4.9,22
5687,Test Drive Off-Road Wide Open,2001,Racing,Infogrames,Rockstar San Diego,E,0.15,0.03,0.0,0.01,0.18,64,21,8.3,9
5688,Test Drive Unlimited,2006,Racing,Atari,Eden Studios,E10+,0.23,0.04,0.02,0.02,0.32,82,69,8.0,86
5689,Test Drive Unlimited,2007,Racing,Atari,Melbourne House,E10+,0.08,0.27,0.0,0.15,0.5,80,18,7.3,29
5690,Test Drive Unlimited,2007,Racing,Atari,Eden Studios,T,0.0,0.02,0.0,0.0,0.02,79,18,8.1,124
5691,Tetris Axis,2011,Puzzle,Tetris Online,Hudson Soft,E,0.2,0.13,0.06,0.03,0.43,74,33,6.8,28
5692,Tetris DS,2006,Puzzle,Nintendo,Nintendo,E,0.63,0.05,1.35,0.08,2.1,84,56,8.7,44
5693,Tetris Party Deluxe,2010,Puzzle,Nintendo,"Tetris Online, Inc",E,0.33,0.16,0.02,0.05,0.56,72,19,5.8,4
5694,Tetris Worlds,2002,Puzzle,THQ,Blue Planet Software,E,1.11,0.71,0.0,0.27,2.08,44,7,6.2,11
5695,Tetris Worlds,2002,Puzzle,THQ,Radical Entertainment,E,0.17,0.04,0.0,0.01,0.22,47,10,5.6,8
5696,Texas Hold 'Em Poker,2004,Misc,Majesco Entertainment,Skyworks Technologies,E,0.44,0.16,0.0,0.01,0.61,49,7,6.8,6
5697,That's So Raven,2004,Adventure,Disney Interactive Studios,Vicarious Visions,E,0.54,0.2,0.0,0.01,0.76,39,6,7.6,5
5698,The 3rd Birthday,2010,Role-Playing,Square Enix,HexaDrive,M,0.13,0.07,0.27,0.05,0.51,71,56,6.1,113
5699,The Adventures of Jimmy Neutron Boy Genius: Attack of the Twonkies,2004,Action,THQ,THQ,E,0.24,0.19,0.0,0.06,0.5,65,8,7.3,8
5700,The Adventures of Tintin: The Game,2011,Action,Ubisoft,Ubisoft Montpellier,E10+,0.06,0.15,0.0,0.05,0.26,59,27,5.7,13
5701,The Adventures of Tintin: The Game,2011,Action,Ubisoft,Ubisoft Montpellier,E10+,0.07,0.13,0.0,0.03,0.24,63,35,6.1,12
5702,The Adventures of Tintin: The Game,2011,Action,Ubisoft,Ubisoft Montpellier,E10+,0.05,0.09,0.0,0.02,0.15,56,8,5.7,12
5703,The Ant Bully,2006,Platform,Midway Games,Artificial Mind and Movement,E10+,0.05,0.04,0.0,0.01,0.1,52,19,4.2,6
5704,The Ant Bully,2006,Platform,Midway Games,Artificial Mind and Movement,E10+,0.08,0.0,0.0,0.01,0.09,45,12,1.4,5
5705,Theatre Of War,2007,Strategy,Kalypso Media,"Battlefront.com, 1C, 1C Company",T,0.0,0.01,0.0,0.0,0.01,66,13,6.2,21
5706,Theatrhythm: Final Fantasy,2012,Misc,Square Enix,Indies Zero,E10+,0.22,0.07,0.18,0.02,0.5,78,60,7.8,113
5707,Theatrhythm Final Fantasy: Curtain Call,2014,Misc,Square Enix,Indies Zero,T,0.13,0.08,0.15,0.02,0.37,83,52,8.2,66
5708,The Awakened Fate Ultimatum,2014,Role-Playing,Nippon Ichi Software,Nippon Ichi Software,T,0.0,0.0,0.02,0.0,0.02,65,20,7.3,23
5709,The Bard's Tale,2004,Role-Playing,Ubisoft,InXile Entertainment,T,0.1,0.08,0.0,0.03,0.21,76,44,8.6,14
5710,The Bard's Tale,2004,Role-Playing,Ubisoft,InXile Entertainment,T,0.08,0.02,0.0,0.0,0.1,75,50,8.8,4
5711,The Beatles: Rock Band,2009,Misc,MTV Games,Harmonix Music Systems,T,1.17,0.39,0.0,0.15,1.71,89,25,8.9,43
5712,The Beatles: Rock Band,2009,Misc,MTV Games,Harmonix Music Systems,T,0.97,0.23,0.0,0.11,1.3,89,76,8.6,127
5713,The Beatles: Rock Band,2009,Misc,MTV Games,Harmonix Music Systems,T,0.67,0.29,0.0,0.15,1.12,88,60,8.7,59
5714,The Bible Game,2005,Misc,Crave Entertainment,Crave,E,0.03,0.01,0.0,0.0,0.05,60,6,2.7,13
5715,The BIGS,2007,Sports,Take-Two Interactive,Blue Castle Games,E,0.25,0.19,0.0,0.06,0.51,71,4,4.8,4
5716,The BIGS,2007,Sports,Take-Two Interactive,Blue Castle Games,E,0.34,0.0,0.0,0.03,0.37,66,15,7.1,14
5717,The BIGS,2007,Sports,Take-Two Interactive,Blue Castle Games,E,0.18,0.08,0.0,0.0,0.27,79,23,8.4,21
5718,The BIGS,2007,Sports,Take-Two Interactive,Blue Castle Games,E,0.15,0.0,0.0,0.01,0.16,77,19,7.2,12
5719,The BIGS 2,2009,Sports,Take-Two Interactive,Blue Castle Games,E10+,0.26,0.01,0.0,0.02,0.29,68,5,8.5,6
5720,The BIGS 2,2009,Sports,Take-Two Interactive,Blue Castle Games,E10+,0.19,0.01,0.0,0.02,0.21,76,31,6.2,35
5721,The BIGS 2,2009,Sports,Take-Two Interactive,Blue Castle Games,E10+,0.12,0.0,0.0,0.01,0.13,80,18,7.6,16
5722,The Binding of Isaac,2012,Action,Unknown,"Edmund McMillen, Florian Himsl",,0.0,0.03,0.0,0.0,0.03,84,30,8.3,1010
5723,The Black Eyed Peas Experience,2011,Misc,Ubisoft,iNiS,T,0.2,0.1,0.0,0.03,0.32,66,17,5.8,8
5724,The Book of Unwritten Tales,2009,Adventure,HMH Interactive,KING Art,T,0.0,0.08,0.0,0.02,0.1,82,32,8.2,144
5725,The Book of Unwritten Tales 2,2015,Adventure,Nordic Games,KING Art,,0.0,0.06,0.0,0.01,0.07,63,9,8.6,7
5726,The Bouncer,2000,Action,Sony Computer Entertainment,DreamFactory,T,0.3,0.23,0.38,0.08,0.99,66,20,8.0,35
5727,The Bureau: XCOM Declassified,2013,Shooter,Take-Two Interactive,2K Marin,M,0.08,0.13,0.0,0.04,0.25,69,22,6.7,79
5728,The Bureau: XCOM Declassified,2013,Shooter,Take-Two Interactive,2K Marin,M,0.1,0.1,0.0,0.02,0.21,68,30,6.7,118
5729,The Bureau: XCOM Declassified,2013,Shooter,Take-Two Interactive,2K Marin,M,0.0,0.05,0.0,0.0,0.05,66,45,6.5,621
5730,The Chronicles of Narnia: Prince Caspian,2008,Action,Disney Interactive Studios,Traveller's Tales,T,0.2,0.15,0.0,0.05,0.4,67,6,7.0,8
5731,The Chronicles of Narnia: Prince Caspian,2008,Action,Disney Interactive Studios,Traveller's Tales,T,0.31,0.02,0.0,0.03,0.36,63,5,7.1,12
5732,The Chronicles of Narnia: Prince Caspian,2008,Action,Disney Interactive Studios,Traveller's Tales,T,0.16,0.01,0.0,0.01,0.18,56,24,7.5,13
5733,The Chronicles of Narnia: Prince Caspian,2008,Action,Disney Interactive Studios,Traveller's Tales,T,0.14,0.01,0.0,0.02,0.17,56,16,5.6,8
5734,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005,Action,Disney Interactive Studios,Traveller's Tales,T,0.36,0.01,0.0,0.06,0.43,68,36,8.4,17
5735,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005,Action,Disney Interactive Studios,Traveller's Tales,T,0.15,0.04,0.0,0.01,0.2,72,31,6.0,6
5736,"The Chronicles of Narnia: The Lion, The Witch and The Wardrobe",2005,Action,Disney Interactive Studios,Amaze Entertainment,E10+,0.15,0.01,0.0,0.01,0.18,65,20,7.5,4
5737,The Chronicles of Riddick: Assault on Dark Athena,2009,Shooter,Atari,Starbreeze,M,0.16,0.1,0.0,0.03,0.29,82,67,8.2,73
5738,The Chronicles of Riddick: Assault on Dark Athena,2009,Shooter,Vivendi Games,Starbreeze,M,0.12,0.09,0.0,0.04,0.25,80,45,7.7,40
5739,The Chronicles of Riddick: Assault on Dark Athena,2009,Shooter,Vivendi Games,Starbreeze,M,0.0,0.01,0.0,0.0,0.01,80,26,8.0,136
5740,The Club,2008,Shooter,Sega,Bizarre Creations,M,0.15,0.1,0.0,0.02,0.27,76,63,6.8,43
5741,The Club,2008,Shooter,Sega,Bizarre Creations,M,0.14,0.07,0.0,0.03,0.23,72,42,6.5,15
5742,The Con,2005,Fighting,Sony Computer Entertainment,"SCEA, Think and Feel",T,0.18,0.0,0.0,0.02,0.2,63,37,7.3,16
5743,The Conduit,2009,Shooter,Sega,High Voltage Software,T,0.28,0.23,0.0,0.06,0.57,69,79,8.2,258
5744,The Crew,2014,Racing,Ubisoft,"Ubisoft Reflections, Ivory Tower",T,0.35,1.08,0.03,0.26,1.72,61,60,5.4,575
5745,The Crew,2014,Racing,Ubisoft,"Ubisoft Reflections, Ivory Tower",T,0.25,0.34,0.0,0.05,0.64,64,18,5.9,176
5746,The Crew,2014,Racing,Ubisoft,"Ubisoft Reflections, Ivory Tower",T,0.0,0.15,0.0,0.01,0.16,71,12,6.4,463
5747,The Crew: Wild Run,2015,Action,Ubisoft,Ivory Tower,T,0.0,0.08,0.0,0.01,0.1,73,13,6.8,50
5748,The Crew: Wild Run,2015,Action,Ubisoft,Ivory Tower,T,0.0,0.02,0.0,0.0,0.02,65,5,6.6,21
5749,The Crew: Wild Run,2015,Action,Ubisoft,Ivory Tower,T,0.0,0.02,0.0,0.0,0.02,74,6,7.4,41
5750,The Cursed Crusade,2011,Action,DTP Entertainment,Kylotonn,M,0.07,0.06,0.01,0.03,0.17,45,17,5.0,26
5751,The Cursed Crusade,2011,Action,DTP Entertainment,Kylotonn,M,0.08,0.05,0.0,0.01,0.15,39,27,4.4,29
5752,The Cursed Crusade,2011,Action,DTP Entertainment,Kylotonn,M,0.0,0.03,0.0,0.01,0.03,55,7,6.0,33
5753,The Darkness,2007,Shooter,Take-Two Interactive,Starbreeze,M,0.2,0.33,0.0,0.13,0.66,80,35,7.7,107
5754,The Darkness,2007,Shooter,Take-Two Interactive,Starbreeze,M,0.36,0.04,0.01,0.03,0.44,82,63,8.1,196
5755,The Darkness II,2012,Shooter,Take-Two Interactive,Digital Extremes,M,0.24,0.11,0.0,0.03,0.39,80,71,7.5,219
5756,The Darkness II,2012,Shooter,Take-Two Interactive,Digital Extremes,M,0.14,0.13,0.0,0.05,0.32,79,28,7.6,127
5757,The Darkness II,2012,Shooter,Take-Two Interactive,Digital Extremes,M,0.1,0.03,0.0,0.01,0.14,77,20,7.6,448
5758,The Dark Spire,2008,Role-Playing,Success,Success,E10+,0.04,0.0,0.0,0.0,0.04,69,23,7.7,21
5759,The Da Vinci Code,2006,Action,Take-Two Interactive,Double Helix Games,T,0.07,0.05,0.0,0.02,0.14,54,43,8.0,24
5760,The Da Vinci Code,2006,Action,Take-Two Interactive,Double Helix Games,T,0.03,0.01,0.0,0.0,0.04,52,34,2.8,5
5761,The Dog Island,2007,Adventure,Ubisoft,Yuke's,E,0.34,0.01,0.0,0.03,0.38,70,4,8.1,12
5762,The Dukes of Hazzard: Return of the General Lee,2004,Racing,Ubisoft,Ratbag,E,0.11,0.08,0.0,0.03,0.21,52,17,6.8,8
5763,The Dukes of Hazzard: Return of the General Lee,2004,Racing,Ubisoft,Ratbag,E,0.06,0.02,0.0,0.0,0.08,49,18,7.0,4
5764,The Elder Scrolls III: Morrowind,2002,Role-Playing,Ubisoft,Bethesda Softworks,T,2.09,0.63,0.03,0.11,2.86,87,34,8.7,111
5765,The Elder Scrolls IV: Oblivion,2006,Role-Playing,Take-Two Interactive,Bethesda Softworks,M,2.82,1.03,0.13,0.4,4.38,94,90,8.7,1109
5766,The Elder Scrolls IV: Oblivion,2006,Role-Playing,Take-Two Interactive,Bethesda Softworks,M,0.01,0.2,0.0,0.04,0.25,94,54,8.1,2454
5767,The Elder Scrolls IV: Oblivion,2007,Role-Playing,Ubisoft,4J Studios,M,1.69,0.85,0.14,0.43,3.1,93,45,8.0,604
5768,The Elder Scrolls Online,2014,Role-Playing,Bethesda Softworks,ZeniMax Media,M,0.32,0.51,0.0,0.07,0.9,71,64,5.7,2421
5769,The Elder Scrolls Online,2015,Role-Playing,Bethesda Softworks,ZeniMax Media,M,0.78,0.38,0.0,0.12,1.28,77,11,8.4,613
5770,The Elder Scrolls V: Skyrim,2011,Role-Playing,Bethesda Softworks,Bethesda Game Studios,M,5.05,2.79,0.1,0.85,8.79,96,89,8.4,3589
5771,The Elder Scrolls V: Skyrim,2011,Role-Playing,Bethesda Softworks,Bethesda Game Studios,M,2.55,2.6,0.25,1.0,6.41,92,16,6.4,2527
5772,The Elder Scrolls V: Skyrim,2011,Role-Playing,Bethesda Softworks,Bethesda Game Studios,M,1.16,2.12,0.0,0.6,3.88,94,32,8.1,9073
5773,The Evil Within,2014,Action,Bethesda Softworks,Tango Gameworks,M,0.55,0.86,0.11,0.27,1.79,75,65,7.3,1223
5774,The Evil Within,2014,Action,Bethesda Softworks,Tango Gameworks,M,0.35,0.25,0.0,0.06,0.67,79,24,7.3,430
5775,The Evil Within,2014,Action,Bethesda Softworks,Tango Gameworks,M,0.1,0.16,0.0,0.02,0.27,68,18,5.9,721
5776,The Eye of Judgment,2007,Misc,Sony Computer Entertainment,SCEJ,T,0.28,0.0,0.02,0.03,0.33,75,43,8.2,51
5777,The Eye of Judgment: Legends,2010,Strategy,Sony Computer Entertainment,SCEI,E10+,0.0,0.0,0.01,0.0,0.01,69,17,7.9,16
5778,The Fast and the Furious,2006,Racing,Namco Bandai Games,Eutechnyx,T,0.03,0.02,0.0,0.01,0.06,59,22,6.6,24
5779,The Fast and the Furious,2007,Racing,Deep Silver,Eutechnyx,T,0.02,0.0,0.0,0.0,0.02,58,7,5.3,6
5780,The Fight: Lights Out,2010,Fighting,Sony Computer Entertainment,Coldwood Interactive,T,0.29,0.21,0.0,0.09,0.59,48,39,7.5,77
5781,The First Templar,2011,Action,Kalypso Media,Haemimont,T,0.06,0.04,0.0,0.01,0.1,52,21,6.3,26
5782,The First Templar,2011,Action,Kalypso Media,Haemimont,T,0.06,0.01,0.0,0.01,0.08,57,19,5.8,60
5783,The Getaway,2002,Action,Sony Computer Entertainment,Team Soho,M,1.23,1.77,0.05,0.49,3.54,72,49,6.8,88
5784,The Getaway: Black Monday,2004,Action,Sony Computer Entertainment,SCEE London Studio,M,0.39,1.01,0.02,0.36,1.78,57,53,7.6,47
5785,The Godfather,2006,Action,Electronic Arts,Electronic Arts,M,0.89,0.03,0.01,0.15,1.09,75,56,8.3,99
5786,The Godfather: Blackhand Edition,2007,Adventure,Electronic Arts,EA Redwood Shores,M,0.14,0.0,0.0,0.01,0.15,77,38,8.5,48
5787,The Godfather: Mob Wars,2006,Action,Electronic Arts,Page 44 Studios,M,0.09,0.0,0.0,0.01,0.1,59,34,7.9,16
5788,The Godfather II,2009,Action,Electronic Arts,EA Redwood Shores,M,0.47,0.23,0.01,0.08,0.79,65,72,6.9,60
5789,The Godfather II,2009,Action,Electronic Arts,EA Redwood Shores,M,0.41,0.21,0.01,0.1,0.74,67,53,7.2,50
5790,The Golden Compass,2007,Action,Sega,Artificial Mind and Movement,E10+,0.28,0.25,0.0,0.06,0.6,43,7,4.9,8
5791,The Golden Compass,2007,Action,Sega,Shiny Entertainment,E10+,0.13,0.0,0.0,0.39,0.52,46,10,5.2,6
5792,The Golden Compass,2007,Action,Sega,Shiny Entertainment,E10+,0.3,0.12,0.0,0.04,0.46,41,25,4.1,14
5793,The Golden Compass,2007,Action,Sega,Shiny Entertainment,E10+,0.14,0.1,0.0,0.05,0.28,40,17,4.8,16
5794,The Golf Club,2014,Sports,Unknown,HB Studios Multimedia,E,0.05,0.02,0.0,0.01,0.08,66,11,6.3,67
5795,The Golf Club,2014,Sports,Unknown,HB Studios Multimedia,E,0.03,0.0,0.0,0.0,0.03,64,15,5.4,59
5796,The Great Escape,2003,Action,SCi,Pivotal Games,T,0.1,0.07,0.0,0.02,0.2,57,19,8.0,21
5797,The Guided Fate Paradox,2013,Role-Playing,Nippon Ichi Software,Nippon Ichi Software,T,0.0,0.0,0.06,0.0,0.07,74,27,7.8,66
5798,The Gunstringer,2011,Shooter,Microsoft Game Studios,Twisted Pixel Games,T,0.26,0.1,0.0,0.04,0.4,77,60,8.1,40
5799,The Guy Game,2004,Misc,Gathering of Developers,Top Heavy Studios,M,0.07,0.05,0.0,0.02,0.13,48,20,6.7,13
5800,The Guy Game,2004,Misc,Gathering of Developers,Top Heavy Studios,M,0.05,0.02,0.0,0.0,0.07,47,20,5.4,7
5801,The Haunted: Hell's Reach,2011,Shooter,Visco,ValuSoft,M,0.02,0.0,0.0,0.0,0.02,51,8,7.6,47
5802,The History Channel: Battle for the Pacific,2007,Shooter,Activision,Cauldron Ltd.,T,0.05,0.0,0.0,0.0,0.06,35,11,6.1,21
5803,The History Channel: Battle for the Pacific,2008,Shooter,Activision,Activision,T,0.07,0.0,0.0,0.01,0.07,36,7,2.4,15
5804,The Hobbit,2003,Platform,Vivendi Games,Inevitable Entertainment,E,0.26,0.2,0.0,0.07,0.54,59,17,8.6,14
5805,The Hobbit,2003,Platform,Vivendi Games,Saffire,E,0.14,0.05,0.0,0.0,0.19,67,6,9.2,17
5806,The Hobbit,2003,Platform,Vivendi Games,Inevitable Entertainment,E,0.13,0.03,0.0,0.0,0.17,61,17,7.3,8
5807,The House of the Dead: Overkill,2009,Shooter,Sega,Headstrong Games,M,0.44,0.3,0.02,0.09,0.85,78,65,8.7,95
5808,The House of The Dead III,2002,Shooter,Sega,Wow Entertainment,M,0.29,0.08,0.0,0.01,0.39,72,30,7.3,9
5809,The Hustle: Detroit Streets,2005,Sports,Deep Silver,Blade Interactive,T,0.07,0.0,0.0,0.01,0.07,51,11,5.3,4
5810,The Incredible Hulk,2008,Action,Sega,Edge of Reality,T,0.32,0.01,0.0,0.05,0.38,50,4,6.0,5
5811,The Incredible Hulk,2008,Action,Sega,Edge of Reality,T,0.22,0.02,0.0,0.02,0.26,55,42,6.4,24
5812,The Incredible Hulk,2008,Action,Sega,Edge of Reality,T,0.22,0.02,0.0,0.02,0.26,55,26,6.8,20
5813,The Incredible Hulk: Ultimate Destruction,2005,Action,Vivendi Games,Radical Entertainment,T,0.26,0.2,0.0,0.07,0.54,83,41,8.7,38
5814,The Incredible Hulk: Ultimate Destruction,2005,Action,Vivendi Games,Radical Entertainment,T,0.17,0.05,0.0,0.01,0.23,84,47,8.0,22
5815,The Incredible Hulk: Ultimate Destruction,2005,Action,Vivendi Games,Radical Entertainment,T,0.11,0.03,0.0,0.0,0.15,84,30,9.1,14
5816,The Incredibles,2004,Action,THQ,Heavy Iron Studios,T,0.96,1.08,0.04,0.3,2.37,62,36,7.6,22
5817,The Incredibles,2004,Action,THQ,Heavy Iron Studios,T,0.65,0.17,0.0,0.02,0.84,63,27,7.1,7
5818,The Incredibles: Rise of the Underminer,2005,Action,THQ,Heavy Iron Studios,E10+,0.18,0.14,0.0,0.05,0.36,60,12,7.1,8
5819,The Incredibles: Rise of the Underminer,2005,Action,THQ,Heavy Iron Studios,E10+,0.12,0.03,0.0,0.0,0.16,67,7,6.6,7
5820,The Inner World,2013,Adventure,Headup Games,Headup Games,,0.0,0.03,0.0,0.0,0.03,72,18,8.1,48
5821,The Italian Job,2003,Racing,Eidos Interactive,Climax Group,T,0.11,0.09,0.0,0.03,0.23,55,18,6.3,4
5822,The Italian Job,2003,Racing,Eidos Interactive,Climax Group,T,0.06,0.02,0.0,0.0,0.08,54,22,5.8,5
5823,The King of Fighters 02/03,2005,Fighting,SNK,SNK Playmore,T,0.03,0.03,0.0,0.01,0.07,73,28,8.8,14
5824,The King of Fighters 2000/2001,2003,Fighting,Ignition Entertainment,SNK Playmore,T,0.05,0.04,0.0,0.01,0.11,71,31,8.6,17
5825,The King of Fighters 2006,2006,Fighting,Ignition Entertainment,SNK Playmore,T,0.01,0.01,0.05,0.0,0.08,66,23,8.6,17
5826,The King of Fighters Collection: The Orochi Saga,2006,Fighting,Ignition Entertainment,Terminal Reality,T,0.1,0.08,0.0,0.03,0.2,67,14,8.5,4
5827,The King of Fighters Collection: The Orochi Saga,2008,Fighting,Ignition Entertainment,SNK Playmore,T,0.07,0.0,0.0,0.0,0.07,61,16,7.0,9
5828,The King of Fighters EX2: Howling Blood,2002,Fighting,Marvelous Interactive,Marvelous,T,0.06,0.02,0.0,0.0,0.08,80,10,9.1,10
5829,The King of Fighters XI,2006,Fighting,Ignition Entertainment,SNK Playmore,T,0.07,0.06,0.04,0.02,0.19,75,30,8.5,15
5830,The King of Fighters XII,2009,Fighting,Ignition Entertainment,SNK Playmore,T,0.11,0.01,0.03,0.01,0.16,57,48,5.3,46
5831,The King of Fighters XII,2009,Fighting,Ignition Entertainment,SNK Playmore,T,0.09,0.0,0.01,0.01,0.11,63,57,4.2,33
5832,The King of Fighters XIII,2011,Fighting,Rising Star Games,SNK Playmore,T,0.23,0.06,0.01,0.03,0.33,79,31,8.2,51
5833,The King of Fighters XIII,2011,Fighting,Rising Star Games,SNK Playmore,T,0.17,0.06,0.04,0.03,0.3,77,26,8.2,76
5834,The King of Fighters XIV,2016,Fighting,Deep Silver,SNK Playmore,T,0.07,0.02,0.04,0.02,0.15,79,54,8.7,208
5835,The Kore Gang,2010,Platform,Flashpoint Games,Snap Dragon Games,E10+,0.04,0.0,0.0,0.0,0.04,70,10,8.6,7
5836,The Last Airbender,2010,Action,THQ,THQ,T,0.12,0.07,0.0,0.02,0.21,53,4,6.6,5
5837,The Last Airbender,2010,Action,THQ,THQ,E10+,0.13,0.04,0.0,0.01,0.18,69,6,7.0,4
5838,The Last Guy,2009,Action,Sony Computer Entertainment,SCE Japan Studio,E10+,0.0,0.0,0.03,0.0,0.03,77,33,6.9,30
5839,The Last of Us,2013,Action,Sony Computer Entertainment Europe,Naughty Dog,M,2.41,2.18,0.28,0.99,5.87,95,98,9.1,8003
5840,The Last Remnant,2008,Role-Playing,Square Enix,Square Enix,M,0.25,0.2,0.18,0.06,0.68,66,49,6.9,122
5841,The Last Remnant,2009,Role-Playing,Square Enix,Square Enix,M,0.0,0.01,0.0,0.0,0.01,66,23,8.3,240
5842,The Last Story,2011,Role-Playing,Nintendo,"Mistwalker, Artoon",T,0.3,0.13,0.18,0.04,0.65,80,61,8.4,179
5843,The Legendary Starfy,2008,Platform,Nintendo,TOSE,E,0.6,0.0,0.2,0.05,0.85,75,25,8.4,26
5844,The Legend of Alon D'ar,2001,Role-Playing,Ubisoft,Stormfront Studios,T,0.04,0.03,0.0,0.01,0.08,43,14,6.7,10
5845,The Legend of Dragoon,1999,Role-Playing,Sony Computer Entertainment,SCEI,T,0.94,0.44,0.39,0.1,1.86,74,12,8.4,248
5846,The Legend of Heroes: A Tear of Vermillion,2005,Role-Playing,Namco Bandai Games,Microvision,T,0.08,0.0,0.0,0.01,0.09,68,24,7.7,26
5847,The Legend of Heroes: Trails of Cold Steel,2013,Role-Playing,Nippon Ichi Software,Falcom,T,0.05,0.02,0.14,0.02,0.23,77,20,7.5,132
5848,The Legend of Heroes: Trails of Cold Steel,2013,Role-Playing,Nippon Ichi Software,Falcom,T,0.05,0.02,0.12,0.01,0.2,86,12,7.7,128
5849,The Legend of Heroes: Trails of Cold Steel II,2014,Role-Playing,Nippon Ichi Software,Falcom,T,0.02,0.02,0.13,0.01,0.19,80,23,7.3,73
5850,The Legend of Heroes: Trails of Cold Steel II,2014,Role-Playing,Nippon Ichi Software,Falcom,T,0.02,0.02,0.11,0.01,0.15,90,4,7.8,71
5851,The Legend of Heroes II: Prophecy of the Moonlight Witch,2004,Role-Playing,Namco Bandai Games,Microvision,E10+,0.03,0.0,0.11,0.0,0.14,63,25,6.9,11
5852,The Legend of Heroes III: Song of the Ocean,2006,Role-Playing,Namco Bandai Games,Microvision,E10+,0.03,0.0,0.0,0.0,0.03,58,17,6.1,7
5853,The Legend of Kage 2,2008,Action,Square Enix,Taito Corporation,E10+,0.07,0.0,0.0,0.0,0.07,70,21,6.3,4
5854,The Legend of Legacy,2015,Role-Playing,FuRyu,FuRyu,E10+,0.12,0.01,0.1,0.02,0.25,67,31,7.1,54
5855,The Legend of Spyro: A New Beginning,2006,Platform,Vivendi Games,Amaze Entertainment,E,0.33,0.01,0.0,0.03,0.37,68,10,6.8,8
5856,The Legend of Spyro: A New Beginning,2006,Platform,Vivendi Games,Krome Studios,E10+,0.15,0.04,0.0,0.01,0.19,67,13,7.3,11
5857,The Legend of Spyro: Dawn of the Dragon,2008,Platform,Vivendi Games,Etranges Libellules,E10+,0.34,0.17,0.0,0.05,0.56,64,11,6.5,19
