uniqueId,name,criticScore,criticCount,userScore,userCount
4236,PDC World Championship Darts 2008,51,18,5.4,7
4237,Peggle: Dual Shot,84,17,8.2,21
4238,Peggle Nights,76,15,8.1,24
4239,Percy Jackson and the Olympians: The Lightning Thief,56,6,6.9,12
4240,Perfect Dark Zero,81,75,7.3,229
4241,Persona 2: Eternal Punishment,83,11,8.4,25
4242,Persona 4: Arena,86,47,7.7,180
4243,Persona 4: Arena,83,21,7.3,60
4244,Persona 4: Arena Ultimax,84,38,8.1,85
4245,Persona 4: Arena Ultimax,85,15,7.4,35
4246,Persona 4: Dancing All Night,76,51,8.6,83
4247,Persona 4: Golden,93,61,9.2,1228
4248,Personal Trainer: Cooking,81,12,7.8,10
4249,Persona Q: Shadow of the Labyrinth,83,56,8.1,169
4250,Peter Jackson's King Kong: The Official Game of the Movie,82,41,8.2,68
4251,Peter Jackson's King Kong: The Official Game of the Movie,82,43,8.5,11
4252,Peter Jackson's King Kong: The Official Game of the Movie,80,57,7.5,79
4253,Peter Jackson's King Kong: The Official Game of the Movie,81,30,8.3,8
4254,Peter Jackson's King Kong: The Official Game of the Movie,56,10,6.4,22
4255,Peter Jackson's King Kong: The Official Game of the Movie,28,5,3.2,32
4256,Phantasy Star Collection,76,20,8.1,7
4257,Phantasy Star Online,89,21,9.1,33
4258,Phantasy Star Online Episode III: C.A.R.D. Revolution,71,24,8.2,13
4259,Phantasy Star Online Ver. 2,80,10,8.9,18
4260,Phantasy Star Portable,64,38,7.8,19
4261,Phantasy Star Portable 2,69,27,8.1,35
4262,Phantasy Star Universe,68,18,8.5,23
4263,Phantasy Star Universe,64,34,7.4,42
4264,Phantom Brave,81,40,7.9,22
4265,Phantom Brave: The Hermuda Triangle,65,16,7.3,11
4266,Phantom Brave: We Meet Again,76,12,7.1,15
4267,Phantom Crash,74,23,8.3,14
4268,Phantom Dust,81,37,8.5,35
4269,Phineas and Ferb,80,4,4.5,8
4270,Phineas and Ferb: Across the 2nd Dimension,76,4,8.3,6
4271,Phineas and Ferb: Across the 2nd Dimension,63,13,6.6,9
4272,Phoenix Wright: Ace Attorney,81,53,9.2,203
4273,Phoenix Wright: Ace Attorney Trilogy,81,34,9.0,76
4274,Picross 3D,83,35,8.4,33
4275,Picross DS,83,33,8.7,36
4276,Piglet's Big Game,70,4,8.0,5
4277,Pikmin,89,39,8.7,121
4278,Pikmin 2,90,54,9.1,137
4279,Pikmin 3,87,79,8.7,664
4280,Pillars of Eternity,89,71,8.3,2191
4281,PilotWings Resort,71,64,7.4,88
4282,Pimp My Ride,38,14,3.8,29
4283,Pimp My Ride,26,4,3.8,8
4284,Pinball Hall of Fame: The Gottlieb Collection,73,27,8.1,13
4285,Pinball Hall of Fame: The Williams Collection,82,16,8.8,36
4286,Pinball Hall of Fame: The Williams Collection,82,16,7.9,8
4287,Pinball Hall of Fame: The Williams Collection,83,18,8.3,16
4288,Pinball Hall of Fame: The Williams Collection,67,5,7.3,8
4289,Ping Pals,28,17,3.9,26
4290,Pirates: Legend of the Black Buccaneer,42,4,7.0,5
4291,Pirates: The Legend of Black Kat,72,24,7.9,8
4292,Pirates of the Burning Sea,76,30,7.6,61
4293,Pirates of the Caribbean,65,30,7.4,27
4294,Pirates of the Caribbean: At World's End,55,24,6.9,19
4295,Pirates of the Caribbean: At World's End,53,17,7.2,17
4296,Pirates of the Caribbean: At World's End,61,5,7.0,11
4297,Pirates of the Caribbean: At World's End,54,10,7.0,10
4298,Pirates of the Caribbean: At World's End,58,42,5.3,21
4299,Pirates of the Caribbean: Dead Man's Chest,70,8,5.6,5
4300,Pirates of the Caribbean: Dead Man's Chest,52,34,8.0,17
4301,Pirates of the Caribbean: Dead Man's Chest,63,11,8.6,7
4302,Pirates of the Caribbean: The Curse of the Black Pearl,49,10,6.2,5
4303,Pirates of the Caribbean: The Legend of Jack Sparrow,51,32,7.5,13
4304,Pitfall: The Lost Expedition,70,34,8.9,12
4305,Pitfall: The Lost Expedition,73,25,8.6,8
4306,Pitfall: The Lost Expedition,73,35,7.8,4
4307,PixelJunk Monsters Deluxe,86,27,7.9,32
4308,Planescape: Torment,91,22,9.2,813
4309,Planet 51,53,6,5.8,4
4310,Planet Puzzle League,86,25,8.2,15
4311,Plants vs. Zombies,87,41,8.9,891
4312,Plants vs. Zombies,89,27,8.2,160
4313,Plants vs. Zombies,81,23,7.4,29
4314,Plants vs. Zombies,85,8,7.9,60
4315,Plants vs. Zombies: Garden Warfare,69,6,7.3,121
4316,Plants vs. Zombies: Garden Warfare,76,65,7.4,438
4317,Plants vs. Zombies: Garden Warfare,75,23,7.6,259
4318,Plants vs. Zombies: Garden Warfare,78,11,7.8,186
4319,Plants vs. Zombies: Garden Warfare 2,81,29,7.7,111
4320,Plants vs. Zombies: Garden Warfare 2,80,64,8.1,79
4321,Plants vs. Zombies: Garden Warfare 2,82,6,7.5,44
4322,Playboy: The Mansion,59,33,7.5,18
4323,Playboy: The Mansion,61,43,4.1,9
4324,PlayStation All-Stars Battle Royale,74,69,7.3,540
4325,PlayStation All-Stars Battle Royale,75,15,7.5,221
4326,PlayStation Move Heroes,53,39,6.1,16
4327,PlayStation VR Worlds,59,48,7.1,73
4328,Point Blank 3,78,5,8.4,5
4329,Pokemon Art Academy,76,22,7.7,19
4330,Pokemon Battle Revolution,53,34,6.7,106
4331,Pokemon Channel,55,21,6.0,22
4332,Pokémon Colosseum,73,37,8.0,89
4333,Pokemon Conquest,80,40,8.2,89
4334,Pokemon Dash,46,28,5.9,34
4335,Pokémon Emerald Version,76,28,9.0,222
4336,Pokémon Mystery Dungeon: Blue Rescue Team,62,34,8.1,97
4337,Pokemon Mystery Dungeon: Explorers of Sky,54,26,9.0,133
4338,Pokemon Mystery Dungeon: Gates to Infinity,59,46,6.3,134
4339,Pokémon Platinum Version,83,46,8.5,203
4340,Pokemon Ranger,69,21,7.6,50
4341,Pokemon Ranger: Guardian Signs,68,25,8.2,25
4342,Pokemon Ranger: Shadows of Almia,68,24,8.2,27
4343,Pokemon Rumble Blast,56,36,7.1,50
4344,Pokemon Rumble World,58,16,6.4,69
4345,Pokemon Super Mystery Dungeon,69,44,8.8,190
4346,Pokemon XD: Gale of Darkness,64,27,8.3,74
4347,PokePark 2: Wonders Beyond,60,18,7.0,27
4348,PokéPark Wii: Pikachu's Adventure,62,22,7.2,36
4349,Pokken Tournament,76,74,8.0,273
4350,Polarium,73,34,8.4,17
4351,Pony Friends,67,8,6.6,12
4352,Pool Hall Pro,62,5,5.3,4
4353,Pool Party,32,13,0.7,6
4354,Popeye: Rush for Spinach,48,9,4.2,5
4355,PoPoLoCrois,66,41,7.4,17
4356,Portal 2,95,66,8.5,997
4357,Portal 2,95,54,8.4,937
4358,Portal 2,95,52,8.8,5999
4359,Portal Runner,53,18,6.7,6
4360,Port Royale 2,75,20,7.7,40
4361,Post Mortem,71,25,8.0,28
4362,Powerdrome,69,12,7.0,9
4363,Power Gig: Rise of the SixString,36,10,0.5,4
4364,Power Gig: Rise of the SixString,36,20,2.1,17
4365,Power Rangers: Dino Thunder,49,6,6.2,5
4366,Power Rangers: Ninja Storm,55,4,7.8,6
4367,Power Rangers: Wild Force,55,4,6.9,8
4368,Power Stone Collection,74,34,6.8,6
4369,PowerUp Heroes,61,13,7.5,10
4370,PQ2: Practical Intelligence Quotient,74,19,7.8,6
4371,Praetorians,78,23,8.2,38
4372,Predator: Concrete Jungle,47,14,8.8,76
4373,Predator: Concrete Jungle,46,17,8.0,10
4374,Prey,79,80,7.3,117
4375,Pride FC: Fighting Championships,73,19,8.6,7
4376,Primal,73,36,8.6,53
4377,Prince of Persia,85,59,7.3,245
4378,Prince of Persia,81,73,7.0,189
4379,Prince of Persia: Rival Swords,70,30,7.7,21
4380,Prince of Persia: Rival Swords,74,16,8.2,19
4381,Prince of Persia: The Fallen King,64,24,6.0,9
4382,Prince of Persia: The Forgotten Sands,75,49,7.6,120
4383,Prince of Persia: The Forgotten Sands,74,69,7.8,112
4384,Prince of Persia: The Forgotten Sands,65,10,7.4,14
4385,Prince of Persia: The Forgotten Sands,77,24,8.1,31
4386,Prince of Persia: The Forgotten Sands,57,7,6.3,6
4387,Prince of Persia: The Forgotten Sands,75,16,6.6,218
4388,Prince of Persia: The Sands of Time,92,44,8.8,204
4389,Prince of Persia: The Sands of Time,92,41,7.8,72
4390,Prince of Persia: The Sands of Time,92,33,8.4,41
4391,Prince of Persia: The Sands of Time,75,25,8.8,5
4392,Prince of Persia: The Two Thrones,85,46,8.5,111
4393,Prince of Persia: The Two Thrones,85,46,8.4,28
4394,Prince of Persia: The Two Thrones,84,34,8.1,22
4395,Prince of Persia: Warrior Within,83,51,8.5,120
4396,Prince of Persia: Warrior Within,83,55,7.5,35
4397,Prince of Persia: Warrior Within,83,31,8.6,20
4398,Princess Debut,71,6,7.4,7
4399,Prinny: Can I Really Be the Hero?,72,45,7.0,41
4400,Prison Architect,80,18,8.0,19
4401,Prison Architect,74,13,6.7,7
4402,Prison Break: The Conspiracy,42,33,3.8,20
4403,Prison Break: The Conspiracy,40,37,4.7,19
4404,Pro Cycling Manager 2016,64,6,4.8,5
4405,Pro Evolution Soccer 2008,82,10,7.9,38
4406,Pro Evolution Soccer 2008,74,19,6.1,47
4407,Pro Evolution Soccer 2008,76,29,7.8,36
4408,Pro Evolution Soccer 2008,83,19,8.4,43
4409,Pro Evolution Soccer 2008,80,17,6.8,11
4410,Pro Evolution Soccer 2010,78,42,6.7,76
4411,Pro Evolution Soccer 2010,78,34,7.6,29
4412,Pro Evolution Soccer 2010,72,9,4.6,5
4413,Pro Evolution Soccer 2010,82,13,8.4,17
4414,Pro Evolution Soccer 2010,78,8,6.9,49
4415,pro evolution soccer 2011,77,40,6.8,85
4416,pro evolution soccer 2011,74,10,5.8,5
4417,pro evolution soccer 2011,79,43,5.9,33
4418,pro evolution soccer 2011,78,9,5.4,7
4419,Pro Evolution Soccer 2011 3D,73,43,6.7,18
4420,Pro Evolution Soccer 2012,80,41,6.6,132
4421,Pro Evolution Soccer 2012,74,4,6.3,8
4422,Pro Evolution Soccer 2012,78,36,6.6,55
4423,Pro Evolution Soccer 2012,79,9,7.0,12
4424,Pro Evolution Soccer 2012,77,13,6.4,88
4425,Pro Evolution Soccer 2013,82,37,6.7,146
4426,Pro Evolution Soccer 2013,82,33,6.9,77
4427,Pro Evolution Soccer 2013,80,8,6.9,182
4428,Pro Evolution Soccer 2014,78,39,4.1,303
4429,Pro Evolution Soccer 2014,80,23,4.3,113
4430,Pro Evolution Soccer 2014,74,9,4.4,239
4431,Pro Evolution Soccer 2015,82,56,7.2,386
4432,Pro Evolution Soccer 2015,79,9,7.3,65
4433,Pro Evolution Soccer 2015,82,8,5.8,173
4434,Pro Evolution Soccer 2016,87,54,7.1,680
4435,Pro Evolution Soccer 2016,85,14,6.2,144
4436,Pro Evolution Soccer 2016,76,12,4.3,286
4437,Pro Evolution Soccer 2017,85,61,7.6,478
4438,Pro Evolution Soccer 2017,87,12,6.1,84
4439,Pro Evolution Soccer 2017,69,9,3.7,137
4440,Professor Heinz Wolff's Gravity,63,12,7.7,7
4441,Professor Layton and the Azran Legacy,81,58,7.9,86
4442,Professor Layton and the Curious Village,85,72,8.6,147
4443,Professor Layton and the Diabolical Box,84,65,8.8,72
4444,Professor Layton and the Last Specter,83,58,8.7,52
4445,Professor Layton and the Unwound Future,86,62,9.2,111
4446,Professor Layton vs Phoenix Wright: Ace Attorney,79,69,8.5,99
4447,Pro Fishing Challenge,62,11,9.1,9
4448,Project: Snowblind,78,54,8.3,23
4449,Project: Snowblind,79,44,7.0,10
4450,Project CARS,83,37,6.6,363
4451,Project CARS,81,16,5.8,135
4452,Project CARS,83,48,7.1,418
4453,Project Eden,71,20,7.8,8
4454,Project Gotham Racing,85,35,8.2,28
4455,Project Spark,73,26,7.0,151
4456,Project Sylpheed: Arc of Deception,64,45,8.6,24
4457,Project X Zone,70,53,7.3,146
4458,Pro Race Driver,81,22,8.5,20
4459,Pro Race Driver,80,17,7.5,4
4460,Prototype: Biohazard Bundle,48,4,2.0,53
4461,Prototype: Biohazard Bundle,56,4,3.1,14
4462,Pryzm Chapter One: The Dark Unicorn,59,8,5.2,6
4463,Psi-Ops: The Mindgate Conspiracy,84,46,8.9,27
4464,Psi-Ops: The Mindgate Conspiracy,84,55,7.9,18
4465,Psychonauts,88,54,9.0,71
4466,Psychonauts,86,33,8.7,61
4467,Psycho-Pass: Mandatory Happiness,72,26,8.3,19
4468,Psycho-Pass: Mandatory Happiness,64,11,7.3,10
4469,Puchi Puchi Virus,73,17,4.2,5
4470,Pulse Racer,24,7,2.8,17
4471,Pump It Up: Exceed,73,28,8.4,11
4472,Pump It Up: Exceed,74,9,7.5,4
4473,Puppeteer,80,75,8.5,236
4474,Pure,85,55,7.7,83
4475,Pure,83,43,7.8,30
4476,Pure Futbol,46,12,7.5,30
4477,Pure Futbol,38,20,7.9,29
4478,Pure Pinball,68,11,8.5,6
4479,Purr Pals,67,4,6.8,6
4480,Pursuit Force,75,59,7.8,26
4481,Pursuit Force: Extreme Justice,73,44,7.6,11
4482,Puss in Boots,70,4,7.0,4
4483,Putty Squad,38,8,2.9,52
4484,Puzzle de Harvest Moon,41,5,6.3,4
4485,Puzzle Kingdoms,64,12,6.3,4
4486,Puzzle Quest: Challenge of the Warlords,82,41,8.7,32
4487,Puzzle Quest: Challenge of the Warlords,71,17,6.2,5
4488,Puzzle Quest: Challenge of the Warlords,78,11,7.0,6
4489,Puzzle Quest: Challenge of the Warlords,84,32,8.0,19
4490,Puzzle Quest: Galactrix,75,33,6.7,6
4491,Puzzle Quest 2,74,27,5.8,11
4492,Quake 4,75,52,6.7,80
4493,Quake 4,81,62,7.6,281
4494,Quake III: Revolution,84,18,7.2,11
4495,Quantum Break,77,106,6.8,1659
4496,Quantum Break,66,14,4.3,539
4497,Quantum Redshift,70,21,8.1,15
4498,Quantum Theory,43,34,5.3,21
4499,Quantum Theory,37,39,3.6,31
4500,R: Racing Evolution,66,35,6.2,5
4501,R.U.S.E.,76,37,7.3,50
4502,R.U.S.E.,76,33,8.1,176
4503,R.U.S.E.,78,45,7.0,38
4504,R4: Ridge Racer Type 4,88,18,9.2,21
4505,Rabbids Go Home,78,50,8.3,32
4506,Rabbids Land,52,26,5.2,29
4507,Race Driver 2006,81,16,8.5,6
4508,RACE On,73,14,8.2,20
4509,Race Pro,72,54,7.0,60
4510,Racing Gears Advance,83,17,8.9,9
4511,Racquet Sports,45,17,4.3,8
4512,Racquet Sports,51,8,8.6,15
4513,Radiant Historia,85,30,9.0,81
4514,Radiata Stories,74,36,9.0,54
4515,Rage,81,77,6.7,559
4516,Rage,81,37,6.2,353
4517,Rage,79,32,5.2,1618
4518,Ragnarok DS,53,19,5.8,17
4519,Ragnarok Odyssey,66,21,7.8,111
4520,Raiden Fighters Aces,73,11,7.5,12
4521,Raiden IV,63,4,7.8,10
4522,Railroad Tycoon 3,80,19,7.7,57
4523,Rail Simulator,72,13,6.9,24
4524,RalliSport Challenge,87,32,8.3,19
4525,RalliSport Challenge 2,87,69,9.1,33
4526,Rampage: Total Destruction,57,24,6.7,6
4527,Rampage: Total Destruction,51,34,7.0,15
4528,Rampage: Total Destruction,46,21,5.6,19
4529,Rango: The Video Game,65,23,6.4,7
4530,Rango: The Video Game,68,25,8.0,9
4531,Rapala Fishing Frenzy 2009,31,4,4.4,9
4532,Rapala Fishing Frenzy 2009,41,5,7.2,6
4533,Rapala Pro Fishing,59,6,8.7,32
4534,Rapala Tournament Fishing!,41,4,8.0,6
4535,Rare Replay,84,75,7.7,325
4536,Ratatouille,65,9,8.0,11
4537,Ratatouille,64,7,7.1,7
4538,Ratatouille,55,8,4.8,4
4539,Ratatouille,62,16,6.7,12
4540,Ratatouille,60,7,5.6,7
4541,Ratchet: Deadlocked,81,51,8.9,155
4542,Rave Master,60,15,6.3,4
4543,Raven Squad: Operation Hidden Dagger,38,22,3.5,37
4544,Raven Squad: Operation Hidden Dagger,39,11,3.1,61
4545,Raving Rabbids: Travel in Time,62,24,7.6,14
4546,Ray Gigant,72,14,8.1,25
4547,Rayman 2: Revolution,90,16,8.2,42
4548,Rayman 3,83,21,7.8,8
4549,Rayman 3: Hoodlum Havoc,76,21,8.6,38
4550,Rayman 3: Hoodlum Havoc,75,13,7.9,8
4551,Rayman 3: Hoodlum Havoc,77,24,8.3,21
4552,Rayman 3: Hoodlum Havoc,74,8,8.3,70
4553,Rayman 3D,61,39,6.6,48
4554,Rayman Advance,84,17,8.4,16
4555,Rayman Arena,63,10,8.6,8
4556,Rayman Arena,60,10,7.2,6
4557,Rayman DS,58,20,7.6,19
4558,Rayman Legends,92,35,8.7,465
4559,Rayman Legends,91,23,8.7,310
4560,Rayman Legends,90,35,8.2,217
4561,Rayman Legends,90,16,8.5,525
4562,Rayman Legends,91,6,7.9,218
4563,Rayman Legends,87,8,8.4,159
4564,Rayman Origins,87,43,8.4,238
4565,Rayman Origins,87,55,8.2,209
4566,Rayman Origins,92,13,8.3,127
4567,Rayman Origins,88,54,8.4,298
4568,Rayman Origins,71,8,6.3,65
4569,Rayman Origins,86,11,8.4,337
4570,Rayman Raving Rabbids,76,54,7.9,116
4571,Rayman Raving Rabbids,58,6,7.6,31
4572,Rayman Raving Rabbids,67,16,7.3,19
4573,Rayman Raving Rabbids,56,13,6.1,8
4574,Rayman Raving Rabbids: TV Party,73,24,7.7,29
4575,Rayman Raving Rabbids 2,67,25,8.3,66
4576,Rayman Raving Rabbids 2,57,8,7.0,15
4577,RayStorm,79,7,7.8,4
4578,Raze's Hell,71,37,8.1,8
4579,RC Revenge Pro,49,13,7.6,7
4580,Real Heroes: Firefighter,67,18,8.2,10
4581,Reality Fighters,54,39,3.8,30
4582,Real Time Conflict: Shogun Empires,35,6,5.6,11
4583,Real World Golf,73,11,6.3,4
4584,Rebelstar: Tactical Command,78,29,9.1,10
4585,Record of Agarest War,67,7,6.8,34
4586,Record of Agarest War,71,7,7.0,35
4587,Record of Agarest War 2,56,6,7.2,36
4588,ReCore,63,75,6.6,445
4589,Red Bull BC One,48,15,5.3,8
4590,RedCard 20-03,73,19,9.0,6
4591,RedCard 20-03,67,8,9.0,4
4592,RedCard 20-03,71,11,7.4,5
4593,Red Dead Redemption,95,73,8.8,2456
4594,Red Dead Redemption,95,96,9.0,2316
4595,Red Dead Revolver,73,42,7.8,70
4596,Red Dead Revolver,74,61,8.5,26
4597,Red Faction,88,25,8.0,69
4598,Red Faction: Armageddon,71,52,7.3,58
4599,Red Faction: Armageddon,71,74,7.0,77
4600,Red Faction: Armageddon,75,29,6.7,273
4601,Red Faction: Guerrilla,85,84,8.1,237
4602,Red Faction: Guerrilla,85,56,8.1,136
4603,Red Faction: Guerrilla,82,29,7.5,308
4604,Red Faction II,84,30,8.3,35
4605,Red Faction II,74,20,5.8,11
4606,Red Faction II,79,12,7.3,4
4607,Red Ninja: End of Honor,47,17,5.0,7
4608,Red Ninja: End of Honor,46,25,4.0,5
4609,Red Orchestra 2: Heroes of Stalingrad,76,49,7.3,729
4610,Red Steel,63,54,6.8,121
4611,Red Steel 2,80,73,8.6,178
4612,Reign of Fire,56,16,7.0,4
4613,Reign of Fire,54,9,5.9,7
4614,Remember Me,72,37,7.4,424
4615,Remember Me,70,42,7.5,267
4616,Remember Me,65,26,7.4,1007
4617,Rengoku: The Tower of Purgatory,43,30,5.6,22
4618,Rengoku II:  The Stairway To H.E.A.V.E.N.,51,24,7.6,14
4619,Republique,72,35,5.8,29
4620,Resident Evil,91,8,9.0,266
4621,Resident Evil: Dead Aim,65,28,6.6,48
4622,Resident Evil: Deadly Silence,71,41,8.4,36
4623,Resident Evil: Operation Raccoon City,52,36,4.9,222
4624,Resident Evil: Operation Raccoon City,52,56,4.9,330
4625,Resident Evil: Operation Raccoon City,48,8,3.8,188
4626,Resident Evil: Outbreak,71,40,8.3,94
4627,Resident Evil: Revelations,82,78,8.5,397
4628,Resident Evil: Revelations,74,30,7.2,204
4629,Resident Evil: Revelations,75,30,7.4,170
4630,Resident Evil: Revelations,80,19,7.5,146
4631,Resident Evil: Revelations,77,12,7.0,342
4632,Resident Evil: Revelations 2,75,30,7.7,284
4633,Resident Evil: Revelations 2,65,12,7.8,63
4634,Resident Evil: Revelations 2,75,22,7.5,106
4635,Resident Evil: Survivor,39,10,7.0,47
4636,Resident Evil: The Darkside Chronicles,75,55,8.0,60
4637,Resident Evil: The Mercenaries 3D,65,69,6.4,110
4638,Resident Evil: The Umbrella Chronicles,75,47,7.6,122
4639,Resident Evil 2,89,13,9.2,364
4640,Resident Evil 2,59,15,8.5,31
4641,Resident Evil 3: Nemesis,62,14,8.3,44
4642,Resident Evil 4,96,38,8.9,1013
4643,Resident Evil 4,96,82,9.4,767
4644,Resident Evil 4,76,15,7.4,242
4645,Resident Evil 5,84,76,7.5,667
4646,Resident Evil 5,83,91,7.5,523
4647,Resident Evil 5,86,30,7.1,597
4648,Resident Evil 6,74,34,5.4,1304
4649,Resident Evil 6,67,71,5.0,1407
4650,Resident Evil 6,69,18,5.9,868
4651,Resident Evil 6,60,19,6.7,94
4652,Resident Evil 6,63,12,6.3,34
4653,Resident Evil Archives: Resident Evil,76,11,8.9,41
4654,Resident Evil Archives: Resident Evil Zero,62,17,8.2,37
4655,Resident Evil - Code: Veronica X,84,21,8.4,189
4656,Resident Evil - Code: Veronica X,62,16,8.5,32
4657,Resident Evil Outbreak File #2,58,35,7.7,70
4658,Resistance: Burning Skies,60,63,6.8,245
4659,Resistance: Fall of Man,86,70,8.1,715
4660,Resistance: Retribution,81,67,8.1,84
4661,Resistance 2,87,79,6.1,1889
4662,Resistance 3,83,91,7.8,543
4663,Resonance of Fate,72,42,8.0,136
4664,Resonance of Fate,74,43,7.7,96
4665,Retro Atari Classics,51,17,3.7,7
4666,Retro Game Challenge,77,30,7.3,15
4667,Return to Castle Wolfenstein: Operation Resurrection,66,21,8.0,23
4668,Return to Castle Wolfenstein: Tides of War,84,38,8.8,33
4669,Return to PopoloCrois: A Story of Seasons Fairytale,72,28,6.8,15
4670,Rez,78,34,8.3,28
4671,Rhapsody: A Musical Adventure,67,24,6.8,12
4672,Rhythm Heaven,83,48,9.0,63
4673,Ribbit King,58,10,6.5,4
4674,Ride,66,30,7.0,47
4675,Ride,54,9,5.3,17
4676,Ride,68,8,4.8,30
4677,Ride 2,71,19,8.0,12
4678,Ride 2,78,4,7.9,14
4679,Ride to Hell,19,14,1.3,433
4680,Ride to Hell,13,4,1.0,218
4681,Ridge Racer,88,58,8.2,65
4682,Ridge Racer,44,39,3.7,59
4683,Ridge Racer 3D,75,59,7.2,56
4684,Ridge Racer 6,74,65,7.1,28
4685,Ridge Racer 7,78,45,7.1,52
4686,Ridge Racer DS,63,35,6.7,7
4687,Ridge Racer Unbounded,72,20,6.0,29
4688,Ridge Racer Unbounded,71,59,7.7,56
4689,Ridge Racer Unbounded,72,9,6.0,83
4690,Ridge Racer V,78,20,7.7,6
4691,Riding Spirits,59,14,9.0,17
4692,RIFT,84,59,7.3,561
4693,RIGS: Mechanized Combat League,79,42,7.9,76
4694,Ring of Red,82,15,8.7,11
4695,Rio,60,16,7.0,7
4696,Risen,60,37,6.4,77
4697,Risen,77,32,8.1,676
4698,Risen 2: Dark Waters,69,51,5.6,751
4699,Risen 2: Dark Waters,47,13,5.2,37
4700,Risen 2: Dark Waters,60,18,6.0,58
4701,Risen 3: Titan Lords,65,49,5.7,822
4702,Risen 3: Titan Lords,36,8,3.7,77
4703,Risen 3: Titan Lords,44,8,4.4,69
4704,Rise of Nations,89,30,9.0,274
4705,Rise of Nations: Rise of Legends,84,46,8.5,108
4706,Rise of Nightmares,54,56,7.8,44
4707,Rise of the Kasai,68,37,8.0,5
4708,Rise of the Tomb Raider,86,102,8.0,1288
4709,Rise of the Tomb Raider,86,45,7.9,915
4710,Risk: Global Domination,60,9,8.8,25
4711,River City Ransom EX,75,21,8.4,7
4712,Riviera: The Promised Land,76,26,9.2,21
4713,Riviera: The Promised Land,68,11,7.7,17
4714,RLH: Run Like Hell,58,27,8.2,9
4715,RLH: Run Like Hell,55,22,8.0,5
4716,RoadKill,71,27,7.9,11
4717,RoadKill,68,23,7.4,5
4718,Road Rash: Jailbreak,78,15,9.3,23
4719,Road Trip,80,4,9.0,41
4720,Robin Hood: Defender of the Crown,59,18,5.6,5
4721,Robinson: The Journey,65,40,6.9,62
4722,Robocalypse,78,15,8.6,18
4723,RoboCop,30,9,3.6,12
4724,Robot Alchemic Drive,79,21,8.2,13
4725,Robotech: Battlecry,72,20,8.5,8
4726,Robotech: Battlecry,74,11,8.4,5
4727,Robotech: The Macross Saga,61,8,6.5,4
4728,Robots,53,6,6.0,8
4729,Rock 'N Roll Racing,80,12,9.4,5
4730,Rock Band 2,92,69,8.3,156
4731,Rock Band 2,91,24,7.9,88
4732,Rock Band 2,92,10,7.7,45
4733,Rock Band 3,93,57,8.2,137
4734,Rock Band 3,91,10,6.9,36
4735,Rock Band 3,91,34,8.0,95
4736,Rock Band 3,79,8,5.5,6
4737,Rock Band 4,79,27,6.4,54
4738,Rock Band 4,78,51,6.3,87
4739,Rock Band Unplugged,79,50,8.6,31
4740,Rocket League,85,50,8.7,1290
4741,Rocket League,87,22,8.3,194
4742,Rocket League,86,20,8.2,580
4743,Rock of the Dead,48,7,4.8,4
4744,Rock Revolution,38,28,5.1,17
4745,Rocksmith,80,27,8.3,52
4746,Rocksmith,77,30,8.2,62
4747,Rockstar Games presents Table Tennis,81,75,7.8,69
4748,Rockstar Games presents Table Tennis,68,36,5.8,21
4749,Rocky,74,14,8.4,11
4750,Rocky,74,22,7.3,6
4751,Rocky: Legends,65,24,8.6,12
4752,Rocky: Legends,67,21,5.2,6
4753,Rocky Balboa,58,17,6.6,11
4754,Rodea the Sky Soldier,45,31,6.5,81
4755,Rodea the Sky Soldier,45,7,5.6,37
4756,Rogue Galaxy,83,59,8.4,89
4757,Rogue Ops,61,26,9.2,6
4758,Rogue Trooper,71,37,8.2,9
4759,Rogue Trooper,71,37,8.5,11
4760,Rogue Trooper: Quartz Zone Massacre,70,14,8.2,5
4761,Rogue Warrior,27,24,2.8,66
4762,Rogue Warrior,28,33,2.8,64
4763,Rollcage Stage II,85,7,8.9,16
4764,RollerCoaster Tycoon,62,8,8.3,12
4765,RollerCoaster Tycoon 2,74,22,8.5,135
4766,RollerCoaster Tycoon 3,81,39,5.0,346
4767,RollerCoaster Tycoon World,43,7,2.4,31
4768,Rolling Stone: Drum King,32,4,1.8,4
4769,Romance of the Three Kingdoms IX,74,17,8.9,10
4770,Romance of the Three Kingdoms VII,72,10,8.7,11
4771,Romance of the Three Kingdoms VIII,77,14,8.9,17
4772,Romance of the Three Kingdoms X,71,13,8.5,10
4773,Romance of the Three Kingdoms XI,69,10,8.4,8
4774,Romancing SaGa,58,23,8.0,35
4775,Rome: Total War,92,58,9.1,1050
4776,Root Letter,78,6,7.8,6
4777,Root Letter,69,13,7.5,11
4778,Rory McIlroy PGA Tour,61,33,3.7,78
4779,Rory McIlroy PGA Tour,60,26,4.3,77
4780,RPG Maker,66,11,8.2,9
4781,RPG Maker 3,69,16,7.9,14
4782,RPG Maker II,65,9,8.8,77
4783,RTX Red Rock,49,23,5.0,4
4784,R-Type Command,69,29,6.5,6
4785,R-Type Final,79,50,9.1,21
4786,Ruff Trigger: The Vanocore Conspiracy,57,8,7.0,7
4787,Rugby 06,70,6,7.8,27
4788,Rugby 08,74,21,7.4,25
4789,Rugby 15,19,5,3.4,65
4790,Rugby 15,20,4,3.1,30
4791,Rugby 2004,61,13,6.8,65
4792,Rugby 2005,71,15,8.6,19
4793,Rugby 2005,75,20,7.7,11
